"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","소재지전화번호","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3010000","102","2002","00001","유흥주점영업","20020109","초원의집","    ","서울특별시 중구 남대문로3가  91번지  외1 지상1층","63.61","     7578855  ","20090820","","20020109","회현동","20100409","자진폐업","경영부진","룸살롱","1","1","0","0","","","비대상","상수도전용","지상","0","0","","","","","","","3.52","48.67","0.00","0.00","0.00","12.88","0.00","11.42","0.00","0.00","","","3010000-102-2002-00001","","","","","","내국인","대한민국"
"3010000","102","2002","00009","유흥주점영업","20020305","렉서스","    ","서울특별시 중구 회현동2가  2번지 1호  지상2층","64.82","     7787776  ","20031114","","20020305","회현동","20051103","행정처분","행정처분","룸살롱","2","2","0","0","3","20031219","비대상","상수도전용","지상","0","0","","","","","","","5.12","44.64","0.00","11.78","3.28","0.00","0.00","0.00","0.00","0.00","","","3010000-102-2002-00009","","","","","","내국인",""
"3010000","102","2008","00006","유흥주점영업","20080430","모딕","    ","서울특별시 중구 회현동1가  199번지 6호  지상5층","","02  777 0181  ","20080430","","20080430","회현동","20090521","자진폐업","업종변경","룸살롱","5","5","","","10","20080516","비대상","상수도전용","지상","","","","","","","","","14.35","149.85","","","","12.00","","180.10","","","","","3010000-102-2008-00006","","","","","","내국인",""
"3010000","102","1973","02468","유흥주점영업","19730303","석교","    ","서울특별시 중구 정동  1번지 54호  ","240.00","  02 7653398  ","19980713","","19980713","소공동","20001123","행정처분","","요정","","","","","","","비대상","상수도전용","","0","0","","","","","","","18.44","198.63","0.00","0.00","15.93","0.00","7.00","0.00","","","","","3010000-102-1973-02468","","","","","","내국인",""
"3010000","102","1973","02519","유흥주점영업","19730921","시드니","    ","서울특별시 중구 북창동  18번지 9호  ","86.85","  02 7787559  ","19990528","","19990528","소공동","19990528","자진폐업","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","1.80","56.30","0.00","27.40","1.35","0.00","0.00","0.00","","","","","3010000-102-1973-02519","","","","","","내국인",""
"3010000","102","1974","02478","유흥주점영업","19740331","카지노","    ","서울특별시 중구 북창동  67번지 0호  ","63.51","  02 7522032  ","20040227","","19981020","소공동","20050620","자진폐업","제22조","룸살롱","","","","","","20040319","비대상","상수도전용","","0","0","","","","","","","5.33","37.42","0.00","19.00","1.76","0.00","0.00","0.00","","","","","3010000-102-1974-02478","","","","","","내국인",""
"3010000","102","1974","02614","유흥주점영업","19740331","시애틀","    ","서울특별시 중구 북창동  19번지 4호  ","178.54","  02 7533694  ","20060727","","19990304","소공동","20090529","자진폐업","영업부진","극장식당","1","2","0","0","0","20060825","비대상","상수도전용","지상","0","0","","","","","","","37.95","65.90","0.00","0.00","6.20","0.00","9.57","58.92","","","","","3010000-102-1974-02614","","","","","","내국인","대한민국"
"3010000","102","1974","02615","유흥주점영업","19740610","뉴프레지던트","    ","서울특별시 중구 북창동  20번지 1호  ","408.40","  02 7528177  ","20060623","","19740610","소공동","20070413","자진폐업","제22조","룸살롱","1","3","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","21.32","232.97","0.00","93.68","14.76","0.00","0.00","45.67","","","","","3010000-102-1974-02615","","","","","","내국인",""
"3010000","102","1975","02493","유흥주점영업","19750620","폭스","    ","서울특별시 중구 북창동  131번지 2호  ","425.10","  02 7530590  ","19981008","","19981008","소공동","20000529","자진폐업","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","21.09","144.04","0.00","7.50","10.88","0.00","11.96","229.63","","","","","3010000-102-1975-02493","","","","","","내국인",""
"3010000","102","1976","02616","유흥주점영업","19761029","길","    ","서울특별시 중구 서소문동  168번지 9호  ","46.14","  0201768800  ","19920902","","19920902","소공동","19920509","자진폐업","","극장식당","","","","","","","비대상","상수도전용","","0","0","","","","","","","7.67","26.00","0.00","0.00","0.00","0.00","5.83","6.64","","","","","3010000-102-1976-02616","","","","","","내국인",""
"3010000","102","1977","02487","유흥주점영업","19770105","라스베가스룸","    ","서울특별시 중구 북창동  18번지 1호  ","426.55","  02 7772297  ","20030822","","20010820","소공동","20071206","자진폐업","영업부진","룸살롱","3","3","1","1","0","20030124","비대상","상수도전용","지상+지하","0","0","","","","","","","6.96","139.06","0.00","265.93","6.00","0.00","8.60","0.00","","","","","3010000-102-1977-02487","","","","","","내국인",""
"3010000","102","1977","02561","유흥주점영업","19770108","휴가로","    ","서울특별시 중구 태평로2가  68번지 6호  ","54.89","  0201768800  ","19921119","","19921119","소공동","19900106","자진폐업","","스텐드바","","","","","","","비대상","상수도전용","","2","3","","","","","","","7.60","44.29","0.00","3.00","0.00","0.00","0.00","0.00","","","","","3010000-102-1977-02561","","","","","","내국인",""
"3010000","102","1982","02515","유흥주점영업","19820302","토크쇼","    ","서울특별시 중구 북창동  75번지 0호  ","126.09","  0207523125  ","19980723","","19980723","소공동","20000718","행정처분","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.63","91.89","0.00","29.05","1.52","","0.00","0.00","","","","","3010000-102-1982-02515","","","","","","내국인",""
"3010000","102","1982","02570","유흥주점영업","19820210","뉴욕뉴욕","    ","서울특별시 중구 북창동  18번지 12호  ","153.15","  02 7520031  ","20041210","","20010131","소공동","20090213","자진폐업","영업부진","비어(바)살롱","","","","","","20050621","비대상","상수도전용","","3","4","","","","","","","17.08","105.49","0.00","22.79","7.79","0.00","0.00","0.00","","","","","3010000-102-1982-02570","","","","","","내국인","대한민국"
"3010000","102","1983","02472","유흥주점영업","19830131","힐탑","    ","서울특별시 중구 북창동  11번지 5호  ","95.35","  02 7575599  ","20040206","","19980814","소공동","20040414","자진폐업","제22조","룸살롱","","","","","","20021122","비대상","상수도전용","","0","0","","","","","","","0.00","65.73","0.00","24.22","5.40","0.00","0.00","0.00","","","","","3010000-102-1983-02472","","","","","","내국인",""
"3010000","102","1983","02642","유흥주점영업","19830131","비지니스클럽","    ","서울특별시 중구 북창동  136번지 0호  ","67.91","  02 7522983  ","19950626","","19950626","소공동","20000612","자진폐업","","극장식당","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.00","53.88","0.00","11.03","0.00","4.63","0.00","0.00","","","","","3010000-102-1983-02642","","","","","","내국인",""
"3010000","102","1983","02657","유흥주점영업","19830321","비스트로","    ","서울특별시 중구 소공동  1번지 0호  ","519.28","  02 7710889  ","20020417","(주)호텔롯데","19980305","소공동","20020719","자진폐업","제22조","관광호텔나이트(디스코)","","","","","","","비대상","상수도전용","","4","9","","","","","","","27.69","49.80","56.25","51.87","21.58","","0.00","312.09","","","","","3010000-102-1983-02657","","","","","","내국인",""
"3010000","102","1984","02474","유흥주점영업","19840214","파라다이스","    ","서울특별시 중구 북창동  104번지 0호  ","428.00","  02 7717544  ","20030321","","19980414","소공동","20050920","행정처분","행정처분","룸살롱","","","","","","20030822","비대상","상수도전용","","0","0","","","","","","","19.40","270.34","0.00","119.00","19.26","","0.00","0.00","","","","","3010000-102-1984-02474","","","","","","내국인",""
"3010000","102","1985","02451","유흥주점영업","19850814","초심","    ","서울특별시 중구 북창동  66번지 0호  ","29.15","  0200000000  ","19931223","","19931223","소공동","19930902","자진폐업","","간이주점","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.59","7.41","0.00","0.00","0.00","1.65","9.45","7.70","","","","","3010000-102-1985-02451","","","","","","내국인",""
"3010000","102","1985","02452","유흥주점영업","19850819","영시","    ","서울특별시 중구 북창동  13번지 3호  ","41.71","  0202673247  ","19921116","","19921116","소공동","19900317","자진폐업","","간이주점","","","","","","","비대상","상수도전용","","1","1","","","","","","","4.64","15.44","0.00","19.65","1.98","0.00","0.00","0.00","","","","","3010000-102-1985-02452","","","","","","내국인",""
"3010000","102","1985","02458","유흥주점영업","19850820","백악관","    ","서울특별시 중구 북창동  63번지 0호  ","135.60","  02 7711811  ","20031014","","20010503","소공동","20060529","자진폐업","제22조","룸살롱","","","","","","20031219","비대상","상수도전용","","0","0","","","","","","","7.50","57.26","0.00","70.84","0.00","0.00","0.00","0.00","","","","","3010000-102-1985-02458","","","","","","내국인",""
"3010000","102","1985","02469","유흥주점영업","19850916","남강","    ","서울특별시 중구 북창동  5번지 2호  ","10.00","  0207781141  ","19940207","","19940207","소공동","19940207","자진폐업","","요정","","","","","","","비대상","상수도전용","","0","0","","","","","","","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","","","","","3010000-102-1985-02469","","","","","","내국인",""
"3010000","102","1985","02473","유흥주점영업","19850610","센세이션","    ","서울특별시 중구 북창동  122번지 0호  ","75.63","  02 7573040  ","20040603","","19980820","소공동","20070118","자진폐업","제22조","룸살롱","0","0","1","1","3","20040310","비대상","상수도전용","지하","0","0","","","","","","","2.00","44.95","0.00","27.14","1.54","0.00","0.00","0.00","","","","","3010000-102-1985-02473","","","","","","내국인",""
"3010000","102","1985","02497","유흥주점영업","19850814","발리노래세상","    ","서울특별시 중구 북창동  17번지 3호  지상2~3층","102.35","  02 7773949  ","20040706","","19980827","소공동","20090528","자진폐업","영업부진","룸살롱","","","","","","20040521","비대상","","지상","","","","","","","","","3.78","50.55","0.00","41.96","5.57","0.00","0.49","0.00","","","","","3010000-102-1985-02497","","","","","","내국인","대한민국"
"3010000","102","1985","02506","유흥주점영업","19850318","썬","    ","서울특별시 중구 북창동  99번지 2호  ","40.77","  02 7531660  ","19980119","","19980119","소공동","20060511","자진폐업","제22조","룸살롱","","","","","","20021231","비대상","상수도전용","","0","0","","","","","","","4.80","30.56","0.00","4.21","1.20","0.00","0.00","0.00","","","","","3010000-102-1985-02506","","","","","","내국인",""
"3010000","102","1985","02508","유흥주점영업","19850829","베이스캠프","    ","서울특별시 중구 북창동  111번지 2호  ","95.20","  02          ","19980411","","19990430","소공동","19990430","자진폐업","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","16.80","48.48","0.00","0.00","6.16","0.00","0.00","23.76","","","","","3010000-102-1985-02508","","","","","","내국인",""
"3010000","102","1985","02521","유흥주점영업","19850629","쌈바쌈바","    ","서울특별시 중구 북창동  17번지 1호  ","81.60","  02 7533422  ","20030430","","19970728","소공동","20040309","자진폐업","제22조","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","0.00","52.70","0.00","28.90","0.00","8.36","0.00","0.00","","","","","3010000-102-1985-02521","","","","","","내국인",""
"3010000","102","1985","02555","유흥주점영업","19850820","보물섬","    ","서울특별시 중구 북창동  12번지 1호  ","413.42","  02          ","20060228","","20010320","소공동","20060228","자진폐업","제22조","비어(바)살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","34.88","208.22","0.00","94.10","21.62","0.00","8.40","46.20","","","","","3010000-102-1985-02555","","","","","","내국인",""
"3010000","102","1985","02653","유흥주점영업","19851012","아나벨스","    ","서울특별시 중구 소공동  1번지 0호  ","542.36","  02 7711000  ","19961104","","19961104","소공동","19960726","자진폐업","","관광호텔나이트(디스코)","","","","","","","비대상","상수도전용","","5","8","","","","","","","0.00","0.00","49.04","15.98","34.32","0.00","24.96","418.06","","","","","3010000-102-1985-02653","","","","","","내국인",""
"3010000","102","1988","02523","유흥주점영업","19880516","빅토리아","    ","서울특별시 중구 북창동  82번지 0호  ","152.94","  02 7529561  ","20020110","","19990319","소공동","20040206","자진폐업","제22조","룸살롱","","","","","","20020322","비대상","상수도전용","","0","0","","","","","","","13.44","76.86","0.00","49.72","5.52","0.00","7.40","0.00","","","","","3010000-102-1988-02523","","","","","","내국인",""
"3010000","102","1989","02509","유흥주점영업","19890804","보스","    ","서울특별시 중구 북창동  71번지 1호  ","62.30","  02 7754654  ","20050624","","19980108","소공동","20070129","행정처분","행정처분","룸살롱","0","0","1","1","0","20050719","비대상","상수도전용","지하","1","3","","","","","","","3.36","39.64","0.00","17.90","1.40","0.00","0.00","0.00","","","","","3010000-102-1989-02509","","","","","","내국인",""
"3010000","102","1990","02491","유흥주점영업","19900317","펜트하우스","    ","서울특별시 중구 북창동  13번지 3호  ","121.70","  02 7546270  ","20041015","","19900317","소공동","20070327","자진폐업","제22조","룸살롱","2","4","0","0","0","20050621","비대상","상수도전용","지상","2","0","","","","","","","5.03","75.47","0.00","38.49","1.47","","1.24","0.00","","","","","3010000-102-1990-02491","","","","","","내국인",""
"3010000","102","1998","02613","유흥주점영업","19981220","블랙박스","    ","서울특별시 중구 북창동  105번지 0호  ","95.49","  02 7791367  ","20021224","","19961223","소공동","20100623","행정처분","행정처분","극장식당","","","","","","20030221","비대상","상수도전용","","0","0","","","","","","","10.53","69.18","0.00","15.78","0.00","9.90","0.00","0.00","","","","","3010000-102-1998-02613","","","","","","내국인","대한민국"
"3010000","102","1999","02457","유흥주점영업","19850821","쇼걸","    ","서울특별시 중구 북창동  101번지 0호  ","115.10","  02 7772695  ","20041005","","20010522","소공동","20070531","행정처분","행정처분","카바레","2","2","0","0","0","20041231","비대상","상수도전용","지상","0","0","","","","","","","4.00","83.22","0.00","16.29","5.44","0.00","6.15","0.00","","","","","3010000-102-1999-02457","","","","","","내국인",""
"3010000","102","1999","02513","유흥주점영업","19870921","샤롯데","    ","서울특별시 중구 북창동  134번지 1호  (지상4~6층)","596.36","  02 7750533  ","20071226","","20080425","소공동","20080806","자진폐업","영업부진","룸살롱","4","6","","","6","20070615","비대상","상수도전용","지상","","","","","","","","","17.00","314.90","0.00","30.95","26.00","0.00","0.00","207.51","","","","","3010000-102-1999-02513","","","","","","내국인","대한민국"
"3010000","102","1999","02599","유흥주점영업","19730119","블랙잭","    ","서울특별시 중구 북창동  71번지 4호  지상2층","","  02 7530193  ","20020706","","19990126","소공동","20040731","행정처분","행정처분","카바레","2","2","0","0","","","비대상","상수도전용","지상","3","3","","","","","","","5.00","31.38","","","2.20","","","7.58","","","","","3010000-102-1999-02599","","","","","","내국인",""
"3010000","102","1999","11829","유흥주점영업","19990327","댄스댄스","    ","서울특별시 중구 서소문동  99번지 4호  ","95.11","  02 7521118  ","20000223","","19990327","소공동","20041026","자진폐업","제22조","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.54","67.83","0.00","20.94","2.80","0.00","0.00","0.00","","","","","3010000-102-1999-11829","","","","","","내국인",""
"3010000","102","1999","11846","유흥주점영업","19990331","비.엠.더블","    ","서울특별시 중구 북창동  19번지 6호  ","47.12","  02 7528676  ","19990331","","19990331","소공동","20000520","행정처분","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.24","29.99","0.00","0.00","0.00","2.60","0.00","13.89","","","","","3010000-102-1999-11846","","","","","","내국인",""
"3010000","102","1999","11875","유흥주점영업","19990410","채널","    ","서울특별시 중구 태평로2가  69번지 6호  ","80.24","  02 3196336  ","19990410","","19990410","소공동","20000228","행정처분","행정처분","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.80","51.06","0.00","0.00","2.80","0.00","0.00","20.58","","","","","3010000-102-1999-11875","","","","","","내국인",""
"3010000","102","1999","11884","유흥주점영업","19990416","sky(스카이)","    ","서울특별시 중구 태평로2가  68번지 2호  ","65.17","  02 7544077  ","20030213","","20010130","소공동","20050502","행정처분","행정처분","룸살롱","","","","","","20030725","비대상","상수도전용","","0","0","","","","","","","5.10","38.84","0.00","0.00","1.43","0.00","0.00","19.80","","","","","3010000-102-1999-11884","","","","","","내국인",""
"3010000","102","1999","11900","유흥주점영업","19990423","SS크럽 노래주점","    ","서울특별시 중구 북창동  19번지 3호  ","65.10","  02 7767407  ","20101022","","19990423","소공동","20150416","자진폐업","장사부진","룸살롱","2","2","0","0","0","20101119","비대상","상수도전용","지상","0","0","","","","","","","5.51","42.40","0.00","0.00","0.91","0.00","0.00","16.28","","","","","3010000-102-1999-11900","","","","","","내국인","대한민국"
"3010000","102","1999","11946","유흥주점영업","19990515","닉스","    ","서울특별시 중구 태평로2가  69번지 20호  ","97.19","  02          ","20090203","","19990515","소공동","20110414","자진폐업","영업부진","룸살롱","","","","","","20090424","비대상","상수도전용","","0","0","","","","","","","4.16","64.86","0.00","5.56","5.14","0.00","0.00","17.47","","","","","3010000-102-1999-11946","","","","","","내국인","대한민국"
"3010000","102","1999","11973","유흥주점영업","19990527","여명","    ","서울특별시 중구 태평로2가  68번지 8호  지상1층","43.88","  02 7737671  ","20010926","","19990527","소공동","20031212","자진폐업","제22조","룸살롱","1","1","","","","","비대상","상수도전용","지상","0","0","","","","","","","8.00","0.00","0.00","10.66","0.00","2.64","0.00","25.22","","","","","3010000-102-1999-11973","","","","","","내국인",""
"3010000","102","1999","12065","유흥주점영업","19990702","징기스칸","    ","서울특별시 중구 북창동  20번지 2호  ","48.66","  02          ","19990702","","19990702","소공동","19991016","자진폐업","*","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.35","33.51","0.00","7.20","3.60","0.00","0.00","0.00","","","","","3010000-102-1999-12065","","","","","","내국인",""
"3010000","102","1999","12129","유흥주점영업","19990730","누들","    ","서울특별시 중구 태평로2가  69번지 2호  ","","  02 7737671  ","20101028","","19990730","소공동","20120102","행정처분","건물주직권취소 요청에 따라 직권폐업","룸살롱","2","2","0","0","","20101217","비대상","상수도전용","지상","0","0","","","","","","","3.80","54.62","","2.04","4.47","","","24.60","","","","","3010000-102-1999-12129","","","","","","내국인","대한민국"
"3010000","102","1999","12130","유흥주점영업","19990730","초심","    ","서울특별시 중구 북창동  66번지 0호  ","62.64","  02 7557711  ","19990730","","19990730","소공동","20000718","행정처분","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.06","42.19","0.00","4.76","1.98","0.00","0.00","8.65","","","","","3010000-102-1999-12130","","","","","","내국인",""
"3010000","102","1999","12132","유흥주점영업","19990730","김미김미","    ","서울특별시 중구 북창동  20번지 3호  3층","187.34","  02 7780832  ","20180423","","19990730","소공동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","12.56","127.21","0.00","43.34","4.23","0.00","0.00","0.00","","","","","3010000-102-1999-12132","","","","","","내국인","대한민국"
"3010000","102","1999","12132","유흥주점영업","19990730","김미김미","    ","서울특별시 중구 북창동  20번지 3호  3층","187.34","  02 7780832  ","20150330","","19990730","소공동","","","","룸살롱","","","","","","","비대상","","지상","","","","","","","","","12.56","127.21","0.00","43.34","4.23","0.00","0.00","0.00","","","","","3010000-102-1999-12132","","","","","","내국인","대한민국"
"3010000","102","1999","12142","유흥주점영업","19990806","미라보","    ","서울특별시 중구 태평로2가  318번지 1호  ","94.02","  02 7553330  ","20030319","","20010309","소공동","20030513","자진폐업","제22조","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","3.90","46.87","0.00","40.75","2.50","0.00","0.00","0.00","","","","","3010000-102-1999-12142","","","","","","내국인",""
"3010000","102","1999","12153","유흥주점영업","19990812","파라오","    ","서울특별시 중구 북창동  99번지 3호  ","74.93","  02          ","19990812","","19990812","소공동","20000425","행정처분","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.61","51.78","0.00","15.33","2.21","0.00","0.00","0.00","","","","","3010000-102-1999-12153","","","","","","내국인",""
"3010000","102","1999","12234","유흥주점영업","19990922","베르사체","    ","서울특별시 중구 태평로2가  68번지 13호  ","31.37","  02 7715064  ","20021224","","20010321","소공동","20050420","자진폐업","제22조","룸살롱","","","","","","20030221","비대상","상수도전용","","0","0","","","","","","","2.59","14.18","0.00","13.33","1.27","0.00","0.00","0.00","","","","","3010000-102-1999-12234","","","","","","내국인",""
"3010000","102","1999","12284","유흥주점영업","19991021","썬로즈","    ","서울특별시 중구 태평로2가  69번지 12호  ","43.81","  02 7551335  ","19991021","","19991021","소공동","20010525","행정처분","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","4.75","31.17","0.00","5.53","2.36","0.00","0.00","0.00","","","","","3010000-102-1999-12284","","","","","","내국인",""
"3010000","102","1999","12382","유흥주점영업","19991202","뉴 유토피아","    ","서울특별시 중구 태평로2가  69번지 10호  ","248.38","  02 7755333  ","20041030","","19991202","소공동","20080508","행정처분","행정처분","룸살롱","2","3","0","0","0","20050524","비대상","상수도전용","지상","2","4","","","","","","","5.10","143.41","0.00","87.18","12.69","0.00","0.00","0.00","","","","","3010000-102-1999-12382","","","","","","내국인",""
"3010000","102","1999","12395","유흥주점영업","19991206","빠담빠담","    ","서울특별시 중구 북창동  19번지 2호  ","405.30","  02          ","20061229","","19991206","소공동","20080424","자진폐업","영업부진","카바레","","","","","","20070112","비대상","상수도전용","","0","0","","","","","","","27.91","217.26","0.00","137.72","22.41","0.00","0.00","0.00","","","","","3010000-102-1999-12395","","","","","","내국인","대한민국"
"3010000","102","1999","12397","유흥주점영업","19991206","클레오파트라","    ","서울특별시 중구 북창동  111번지 2호  ","101.54","  02 7522835  ","19991206","","19991206","소공동","20000121","자진폐업","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","12.88","49.39","0.00","33.21","6.06","0.00","0.00","0.00","","","","","3010000-102-1999-12397","","","","","","내국인",""
"3010000","102","1999","12466","유흥주점영업","19990726","태평양노래주점","    ","서울특별시 중구 태평로2가  330번지 2호  지상1층","","     7539611  ","20040819","","19990726","소공동","20050803","자진폐업","제22조","룸살롱","1","1","0","0","","20040421","비대상","상수도전용","지상","0","0","","","","","","","8.99","44.87","","3.60","5.22","","","34.24","","","","","3010000-102-1999-12466","","","","","","내국인",""
"3010000","102","2000","12518","유흥주점영업","20000121","월드컵","    ","서울특별시 중구 태평로2가  68번지 1호  ","73.81","  02 7528006  ","20031218","","20000121","소공동","20060217","자진폐업","영업부진","룸살롱","","","","","","20040130","비대상","상수도전용","","0","0","","","","","","","6.84","48.24","0.00","18.73","0.00","0.00","0.00","0.00","","","","","3010000-102-2000-12518","","","","","","내국인",""
"3010000","102","2000","12543","유흥주점영업","20000129","클레오파트라","    ","서울특별시 중구 북창동  111번지 2호  ","101.54","  02 7522835  ","20000129","","20000129","소공동","20000718","행정처분","","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","12.88","49.39","0.00","33.21","6.06","0.00","0.00","0.00","","","","","3010000-102-2000-12543","","","","","","내국인",""
"3010000","102","2000","12556","유흥주점영업","20000207","뉴월드","    ","서울특별시 중구 북창동  135번지 1호  ","43.67","  02 7768444  ","20030829","","20010201","소공동","20041117","자진폐업","제22조","룸살롱","","","","","","20030919","비대상","","","0","0","","","","","","","3.60","31.99","0.00","7.15","0.93","0.00","0.00","0.00","","","","","3010000-102-2000-12556","","","","","","내국인",""
"3010000","102","2000","12576","유흥주점영업","20000216","빠삐용","    ","서울특별시 중구 북창동  85번지  지상1-2층","59.60","  02 7552657  ","20010727","","20000216","소공동","20051129","자진폐업","제22조","룸살롱","2","2","","","","20030627","비대상","상수도전용","지상","0","0","","","","","","","7.60","0.00","0.00","22.25","5.10","0.00","0.00","24.65","","","","","3010000-102-2000-12576","","","","","","내국인",""
"3010000","102","2000","12818","유흥주점영업","20000516","누리","    ","서울특별시 중구 태평로2가  69번지 1호  2층","58.54","  02 7737217  ","20101028","","20000516","소공동","20110607","자진폐업","비수기","룸살롱","2","2","","","","","비대상","상수도전용","지상","0","0","","","","","","","1.76","29.33","0.00","5.11","3.57","0.00","0.00","18.77","","","","","3010000-102-2000-12818","","","","","","내국인","대한민국"
"3010000","102","2000","12926","유흥주점영업","20000628","폭스","    ","서울특별시 중구 북창동  125번지 0호  외2","367.49","  02 7787001  ","20000628","","20000628","소공동","20020216","자진폐업","제22조","카바레","","","","","","","비대상","상수도전용","","0","0","","","","","","","23.80","154.56","0.00","64.90","10.88","0.00","30.25","83.10","","","","","3010000-102-2000-12926","","","","","","내국인",""
"3010000","102","2000","12950","유흥주점영업","20000705","채널","    ","서울특별시 중구 태평로2가  69번지 6호  ","72.90","  02 7782845  ","20020607","","20000705","소공동","20100623","행정처분","행정처분","룸살롱","3","3","0","0","0","20021231","비대상","상수도전용","지상","0","0","","","","","","","3.22","55.74","0.00","13.94","0.00","5.25","0.00","0.00","","","","","3010000-102-2000-12950","","","","","","내국인","대한민국"
"3010000","102","2000","13143","유흥주점영업","20000916","로마","    ","서울특별시 중구 북창동  118번지 0호  119-0","94.48","  02 7538342  ","20011010","","20000916","소공동","20020506","자진폐업","제22조","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","6.72","48.72","0.00","32.20","2.94","0.00","3.90","0.00","","","","","3010000-102-2000-13143","","","","","","내국인",""
"3010000","102","2000","13165","유흥주점영업","20000925","코리아나","    ","서울특별시 중구 북창동  103번지 1호  ","80.57","  02 7574856  ","20041202","","20000925","소공동","20060511","자진폐업","제22조","룸살롱","","","","","","20041231","비대상","상수도전용","","0","0","","","","","","","5.47","66.81","0.00","0.00","5.17","0.00","3.12","0.00","","","","","3010000-102-2000-13165","","","","","","내국인",""
"3010000","102","2000","13185","유흥주점영업","20001002","포인트","    ","서울특별시 중구 북창동  94번지 18호  ","85.21","  02 7558006  ","20010416","","20010416","소공동","20020404","자진폐업","제22조","룸살롱","","","","","","","비대상","상수도전용","","0","0","","","","","","","5.25","55.33","0.00","24.63","0.00","0.00","0.00","0.00","","","","","3010000-102-2000-13185","","","","","","내국인",""
"3010000","102","2000","13190","유흥주점영업","20001004","소주군 노래양","    ","서울특별시 중구 북창동  66번지 0호  ","95.00","  02 7557711  ","20041129","","20001004","소공동","20050502","자진폐업","제22조","룸살롱","","","","","","20041217","비대상","상수도전용","","0","0","","","","","","","5.40","57.74","0.00","31.86","0.00","7.56","0.00","0.00","","","","","3010000-102-2000-13190","","","","","","내국인",""
"3010000","102","2000","13214","유흥주점영업","20001101","시카고","    ","서울특별시 중구 북창동  12번지 1호  ","","  02 7788528  ","20021121","","20001101","소공동","20050830","자진폐업","제22조","룸살롱","3","3","0","0","6","20021231","비대상","상수도전용","지상","0","0","","","","","","","15.20","","","33.18","12.45","","","151.90","","","","","3010000-102-2000-13214","","","","","","내국인",""
"3010000","102","2000","13220","유흥주점영업","20001109","폭스룸","    ","서울특별시 중구 남대문로3가  88번지 0호  ","79.81","  02 7530590  ","20080930","","20001109","소공동","20100326","자진폐업","경영부진","룸살롱","2","2","0","0","5","20081218","비대상","상수도전용","지상","0","0","","","","","","","16.50","35.26","0.00","23.10","4.95","0.00","0.00","0.00","","","","","3010000-102-2000-13220","","","","","","내국인","대한민국"
"3010000","102","2000","13227","유흥주점영업","20001113","여인도시","    ","서울특별시 중구 북창동  99번지 3호  지상2-3층","","  02 7770003  ","20050517","","20001113","소공동","20050830","자진폐업","제22조","룸살롱","3","3","0","0","0","","비대상","상수도전용","지상","0","0","","","","","","","5.61","51.78","","15.33","2.21","","","","","","","","3010000-102-2000-13227","","","","","","내국인",""
"3010000","102","2000","13370","유흥주점영업","20001220","노틀담","    ","서울특별시 중구 북창동  94번지 10호  2층","39.37","  02          ","20030902","","20001220","소공동","20050302","자진폐업","제22조","룸살롱","2","2","0","0","0","20031219","비대상","상수도전용","지상","0","0","","","","","","","6.00","25.00","0.00","5.37","3.00","0.00","0.00","0.00","","","","","3010000-102-2000-13370","","","","","","내국인",""
